Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana","11/02/2020 07:00:00",7.2,7.2,7.2,6.8,97.78,,2.2,2.2,290.0,,0.0,,,0.6,2.4,1022.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/02/2020 08:00:00",7.7,7.7,7.7,7.3,97.71,,0.2,2.5,7.0,,0.0,,,0.6,87.2,1023.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/02/2020 09:00:00",9.1,9.1,9.1,8.1,94.04,,2.2,4.5,352.0,,0.0,,,12.3,87.2,1023.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/02/2020 10:00:00",11.0,11.0,11.0,8.7,85.27,,2.2,4.5,20.0,,0.0,,,12.3,58.5,1022.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 11:00:00",14.1,14.1,14.1,9.2,72.14,,1.8,4.9,15.0,,0.0,,,12.3,58.5,1022.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 12:00:00",17.0,17.0,17.0,8.7,57.84,,3.3,10.3,257.0,,0.0,,,18.5,48.5,1021.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 13:00:00",18.9,18.9,18.9,8.6,51.05,,4.4,13.4,229.0,,0.0,,,18.5,39.7,1020.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 14:00:00",18.1,18.1,18.1,8.7,54.18,,7.8,17.4,228.0,,0.0,,,24.6,38.7,1020.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 15:00:00",18.0,18.0,18.0,9.0,55.93,,9.6,21.0,224.0,,0.0,,,24.6,38.7,1020.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 16:00:00",15.8,15.8,15.8,9.0,64.27,,8.9,17.9,230.0,,0.0,,,24.6,38.7,1020.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 17:00:00",14.4,14.4,14.4,9.1,70.54,,8.0,19.2,240.0,,0.0,,,24.6,38.7,1021.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 18:00:00",13.5,13.5,13.5,8.9,73.32,,8.0,17.2,235.0,,0.0,,,18.5,29.1,1021.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 19:00:00",13.4,13.4,13.4,9.1,75.37,,8.8,17.9,240.0,,0.0,,,18.5,29.1,1022.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 20:00:00",13.0,13.0,13.0,8.8,75.84,,6.4,16.8,250.0,,0.0,,,18.5,29.1,1022.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 21:00:00",13.0,13.0,13.0,8.7,74.95,,7.5,15.2,243.0,,0.0,,,18.5,38.7,1022.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 22:00:00",13.2,13.2,13.2,8.8,74.89,,4.4,11.2,260.0,,0.0,,,18.5,48.4,1023.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/02/2020 23:00:00",13.4,13.4,13.4,9.0,75.02,,3.5,11.2,283.0,,0.0,,,6.2,0.0,1022.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 00:00:00",13.0,13.0,13.0,9.1,77.37,,5.5,12.3,243.0,,0.0,,,6.2,0.0,1022.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 01:00:00",13.0,13.0,13.0,8.8,75.87,,4.4,11.2,241.0,,0.0,,,6.2,0.0,1022.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 02:00:00",12.5,12.5,12.5,9.0,79.38,,2.0,6.3,229.0,,0.0,,,6.2,0.0,1022.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 03:00:00",11.4,11.4,11.4,8.6,82.99,,0.2,7.6,354.0,,0.0,,,6.2,0.0,1022.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 04:00:00",11.7,11.7,11.7,8.6,81.49,,4.4,11.2,251.0,,0.0,,,6.2,0.0,1022.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 05:00:00",9.6,9.6,9.6,8.1,90.76,,1.6,4.0,345.0,,0.0,,,6.2,29.0,1023.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 06:00:00",9.0,9.0,9.0,7.5,90.6,,1.4,3.4,342.0,,0.0,,,6.2,38.7,1023.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 07:00:00",8.5,8.5,8.5,7.3,92.11,,2.2,4.5,339.0,,0.0,,,12.3,48.7,1023.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 08:00:00",9.2,9.2,9.2,7.6,90.09,,0.9,1.8,82.0,,0.0,,,12.3,38.7,1024.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 09:00:00",11.1,11.1,11.1,8.4,83.37,,1.3,3.8,31.0,,0.0,,,15.4,38.7,1023.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 10:00:00",14.1,14.1,14.1,9.6,74.43,,2.2,4.5,,,0.0,,,24.6,29.1,1023.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 11:00:00",15.1,15.1,15.1,9.3,68.41,,2.2,5.1,351.0,,0.0,,,30.8,9.7,1022.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 12:00:00",17.6,17.6,17.6,9.7,59.82,,0.7,3.6,81.0,,0.0,,,30.8,29.0,1021.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 13:00:00",18.8,18.8,18.8,9.4,54.37,,4.5,11.2,198.0,,0.0,,,30.8,38.9,1021.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 14:00:00",19.0,19.0,19.0,9.6,54.3,,6.4,11.6,222.0,,0.0,,,30.8,29.0,1021.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","11/03/2020 15:00:00",19.0,19.0,19.0,9.7,54.53,,5.6,9.4,208.0,,0.0,,,30.8,9.9,1020.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 16:00:00",17.5,17.5,17.5,9.2,58.08,,4.4,8.9,239.0,,0.0,,,30.8,9.9,1021.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 17:00:00",15.9,15.9,15.9,9.1,63.92,,4.2,11.9,233.0,,0.0,,,24.6,9.9,1021.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 18:00:00",14.5,14.5,14.5,9.2,70.19,,3.3,6.9,231.0,,0.0,,,18.5,0.3,1022.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 19:00:00",14.0,14.0,14.0,8.9,71.26,,4.4,8.9,230.0,,0.0,,,18.5,0.3,1022.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 20:00:00",13.1,13.1,13.1,9.0,76.59,,3.6,6.5,246.0,,0.0,,,12.3,10.2,1022.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 21:00:00",12.1,12.1,12.1,8.6,79.35,,2.3,5.1,252.0,,0.0,,,12.3,10.2,1022.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 22:00:00",10.7,10.7,10.7,8.3,85.54,,1.1,0.0,280.0,,0.0,,,12.3,10.2,1022.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/03/2020 23:00:00",10.5,10.5,10.5,8.0,84.01,,1.1,,,,0.0,,,6.2,14.1,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 00:00:00",9.9,9.9,9.9,8.0,87.72,,1.1,,,,0.0,,,6.2,24.7,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 01:00:00",9.1,9.1,9.1,7.8,92.03,,4.7,0.0,300.0,8.0,0.0,,,6.2,1.1,1022.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 02:00:00",9.6,9.6,9.6,7.8,88.99,,2.0,4.7,241.0,,0.0,,,6.2,1.1,1022.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 03:00:00",9.2,9.2,9.2,7.8,91.38,,0.0,2.5,359.0,,0.0,,,6.2,1.1,1022.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 04:00:00",9.1,9.1,9.1,7.6,90.76,,2.2,4.5,221.0,,0.0,,,6.2,1.1,1022.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 05:00:00",8.7,8.7,8.7,7.1,90.03,,1.6,4.5,235.0,,0.0,,,2.5,77.6,1022.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 06:00:00",8.7,8.7,8.7,7.3,91.08,,0.5,2.2,274.0,,0.0,,,2.5,77.6,1022.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 07:00:00",9.1,9.1,9.1,7.4,88.9,,0.0,0.0,0.0,,0.0,,,2.5,90.3,1023.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 08:00:00",11.3,11.3,11.3,8.0,80.13,,1.1,,,,0.0,,,6.2,24.7,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 09:00:00",11.5,11.5,11.5,9.0,84.57,,0.0,,0.0,,0.0,,,6.2,24.7,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/04/2020 10:00:00",10.8,10.8,10.8,8.1,83.01,,2.2,4.5,,,0.0,,,9.3,96.8,1024.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 11:00:00",11.0,11.0,11.0,9.1,87.88,,0.5,2.5,292.0,,0.0,,,6.2,96.8,1025.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 12:00:00",,,,,,,,,,,0.0,,,,,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","",""
"Ljubljana","11/04/2020 13:00:00",12.1,12.1,12.1,10.7,90.96,,3.4,0.0,320.0,,0.21,,,6.2,96.9,1025.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","11/04/2020 14:00:00",12.5,12.5,12.5,11.1,91.18,,0.2,3.6,343.0,,0.0,,,6.2,96.9,1025.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 15:00:00",12.5,12.5,12.5,10.9,89.4,,3.6,5.8,219.0,,0.0,,,6.2,96.9,1025.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 16:00:00",12.2,12.2,12.2,10.2,87.14,,4.4,6.7,190.0,,0.0,,,6.2,96.9,1025.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 17:00:00",11.9,11.9,11.9,9.7,85.95,,4.2,5.8,188.0,,0.0,,,9.3,96.9,1026.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 18:00:00",12.0,12.0,12.0,8.7,79.93,,2.2,6.5,145.0,,0.0,,,15.4,96.9,1027.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 19:00:00",11.5,11.5,11.5,8.7,82.56,,0.0,11.2,0.0,,0.0,,,15.4,96.9,1027.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 20:00:00",11.0,11.0,11.0,8.7,85.3,,4.4,9.8,182.0,,0.0,,,12.3,96.9,1028.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 21:00:00",10.9,10.9,10.9,8.6,85.35,,3.4,6.3,188.0,,0.0,,,12.3,96.9,1029.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 22:00:00",10.7,10.7,10.7,8.6,86.38,,2.2,6.7,190.0,,0.0,,,9.3,96.9,1029.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/04/2020 23:00:00",10.5,10.5,10.5,8.6,87.49,,3.1,6.0,170.0,,0.0,,,5.0,1.2,1030.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/05/2020 00:00:00",10.5,10.5,10.5,8.4,86.33,,3.3,6.0,188.0,,0.0,,,5.0,1.2,1030.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/05/2020 01:00:00",10.5,10.5,10.5,8.4,86.4,,2.2,6.7,170.0,,0.0,,,5.0,1.2,1030.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/05/2020 02:00:00",10.5,10.5,10.5,8.2,85.25,,0.9,5.6,71.0,,0.0,,,5.0,1.2,1030.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/05/2020 03:00:00",10.0,10.0,10.0,8.6,90.98,,2.0,3.8,200.0,,0.0,,,5.0,1.2,1030.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/05/2020 04:00:00",9.8,9.8,9.8,8.4,90.99,,2.2,6.7,132.0,,0.0,,,3.7,1.2,1030.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/05/2020 05:00:00",9.9,9.9,9.9,8.4,89.94,,0.2,3.4,32.0,,0.0,,,3.7,96.9,1031.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 06:00:00",9.5,9.5,9.5,8.2,91.05,,0.9,5.6,241.0,,0.0,,,3.7,96.9,1032.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 07:00:00",9.5,9.5,9.5,8.1,91.47,,2.2,4.5,,,0.3,,,5.0,96.9,1032.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","11/05/2020 08:00:00",9.5,9.5,9.5,7.9,89.18,,1.6,4.3,118.0,,0.0,,,5.0,96.9,1033.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 09:00:00",10.0,10.0,10.0,8.0,87.51,,0.9,4.0,62.0,,0.0,,,6.2,96.9,1033.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 10:00:00",10.5,10.5,10.5,8.2,85.34,,2.2,4.5,63.0,,0.0,,,6.2,96.9,1033.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 11:00:00",11.0,11.0,11.0,7.9,80.87,,2.5,6.0,112.0,,0.0,,,6.2,96.9,1033.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 12:00:00",11.5,11.5,11.5,7.4,75.81,,3.1,6.7,143.0,,0.0,,,6.2,96.9,1033.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 13:00:00",12.4,12.4,12.4,8.1,75.28,,2.2,4.5,70.0,,0.23,,,7.4,99.9,1032.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Overcast"
"Ljubljana","11/05/2020 14:00:00",12.4,12.4,12.4,7.4,71.38,,2.9,7.4,142.0,,0.0,,,9.3,87.2,1032.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 15:00:00",12.4,12.4,12.4,7.2,70.47,,2.0,7.6,121.0,,0.0,,,9.3,87.2,1032.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 16:00:00",12.0,12.0,12.0,6.7,69.9,,4.4,8.9,140.0,,0.0,,,12.3,87.2,1033.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 17:00:00",11.5,11.5,11.5,6.4,70.78,,3.1,6.7,148.0,,0.0,,,12.3,87.2,1033.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 18:00:00",11.0,11.0,11.0,5.9,70.61,,2.0,5.6,122.0,,0.0,,,9.3,87.2,1033.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 19:00:00",10.7,10.7,10.7,3.7,61.96,,2.2,6.7,130.0,,0.0,,,9.3,87.2,1034.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 20:00:00",10.5,10.5,10.5,2.6,58.18,,4.0,8.5,151.0,,0.0,,,9.3,87.2,1034.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 21:00:00",10.0,10.0,10.0,2.7,60.39,,3.4,6.9,145.0,,0.0,,,9.3,77.6,1035.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 22:00:00",9.0,9.0,9.0,5.0,76.02,,4.7,,150.0,7.9,0.0,,,6.2,88.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/05/2020 23:00:00",9.4,9.4,9.4,4.4,70.64,,0.1,0.2,357.0,,0.0,,,6.2,1.2,1035.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 00:00:00",5.7,5.7,5.7,6.0,100.0,,2.2,,280.0,,0.0,,,6.2,24.7,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 01:00:00",7.9,7.9,7.9,4.9,80.92,,3.4,0.0,310.0,7.3,0.0,,,6.2,1.1,1035.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 02:00:00",7.4,7.4,7.4,4.9,83.71,,1.6,4.7,335.0,,0.0,,,6.2,1.2,1035.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 03:00:00",6.6,6.6,6.6,4.2,84.52,,2.7,4.9,333.0,,0.0,,,6.2,1.2,1035.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 04:00:00",5.5,5.5,5.5,3.7,87.76,,1.1,2.2,,,0.0,,,6.2,1.1,1036.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 05:00:00",5.1,5.1,5.1,3.6,89.47,,1.6,3.6,19.0,,0.0,,,9.3,1.1,1036.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 06:00:00",4.5,4.5,4.5,2.8,88.68,,2.0,2.9,23.0,,0.0,,,9.3,10.2,1036.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 07:00:00",4.3,4.3,4.3,2.8,90.01,,0.0,2.2,0.0,,0.2,,,12.3,29.3,1036.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana","11/06/2020 08:00:00",4.7,4.7,4.7,3.1,89.2,,0.5,2.9,8.0,,0.0,,,18.5,9.9,1036.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 09:00:00",6.1,6.1,6.1,3.2,81.56,,0.9,3.6,19.0,,0.0,,,24.6,0.3,1036.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 10:00:00",9.1,9.1,9.1,3.9,69.81,,1.1,0.0,,,0.0,,,30.8,0.3,1036.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 11:00:00",10.5,10.5,10.5,2.7,58.16,,1.4,4.9,54.0,,0.0,,,30.8,0.3,1035.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 12:00:00",11.6,11.6,11.6,2.9,55.11,,0.7,5.6,24.0,,0.0,,,30.8,0.3,1034.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 13:00:00",13.0,13.0,13.0,3.4,52.05,,2.3,6.7,81.0,,0.0,,,30.8,0.0,1033.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 14:00:00",13.5,13.5,13.5,2.9,48.56,,1.4,5.8,34.0,,0.0,,,30.8,0.0,1033.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 15:00:00",14.5,14.5,14.5,2.7,44.92,,3.6,7.8,176.0,,0.0,,,30.8,0.0,1032.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 16:00:00",13.0,13.0,13.0,2.2,47.91,,2.2,4.5,113.0,,0.0,,,30.8,0.0,1033.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 17:00:00",11.0,11.0,11.0,2.4,55.3,,0.0,3.8,359.0,,0.0,,,30.8,0.0,1033.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 18:00:00",9.1,9.1,9.1,2.4,62.84,,0.1,3.1,359.0,,0.0,,,18.5,0.0,1033.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 19:00:00",8.3,8.3,8.3,2.7,67.75,,2.2,4.5,260.0,,0.0,,,18.5,0.0,1034.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 20:00:00",5.9,5.9,5.9,3.0,81.4,,1.1,,,,0.0,,,6.2,0.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 21:00:00",6.1,6.1,6.1,3.1,81.08,,0.0,1.3,359.0,,0.0,,,18.5,0.0,1034.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 22:00:00",5.5,5.5,5.5,2.6,81.56,,1.1,2.2,,,0.0,,,18.5,0.0,1034.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/06/2020 23:00:00",4.7,4.7,4.7,2.3,84.83,,0.1,2.9,359.0,,0.0,,,6.2,0.0,1035.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/07/2020 00:00:00",3.7,3.7,3.7,1.8,87.59,,0.5,2.0,20.0,,0.0,,,6.2,0.0,1035.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/07/2020 01:00:00",3.4,3.4,3.4,2.0,90.65,,2.2,2.2,270.0,,0.0,,,6.2,0.0,1035.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/07/2020 02:00:00",4.4,4.4,4.4,0.0,72.79,,2.2,,280.0,,0.0,,,6.2,0.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
